collection,contract,tokenId,buyer,seller,price_eth,marketplace,block,timestamp,txhash
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8279,0xb7a98544083a5f6dd3bcf267aba5a714e3f515f4,0xf15c93562bc3944a68e938ef75d2a3360d98ca57,13.39899,seaport,19476131,1710940228,0x4bfa58b393256e72e994c26b56609e78d3bec0bbadaede4e8a19ca9744af2b50
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,4566,0xb7a98544083a5f6dd3bcf267aba5a714e3f515f4,0xce841f783dc6d9df256af36b1cf6b3a52aa57cdc,13.99,seaport,19476094,1710939778,0x131cbb44e2d8be42363480624c2009a30419eddfb9961b0b6459e30813107dd6
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,796,0xd68615c82c613ca1f42fcdeaeddfa0e1d4c87e6d,0x7c1958ba95ab3170f6069dadf4de304b0c00000c,14.88,seaport,19475826,1710936525,0x60c6b8260fbca16049ddaf1fd32d47e80a346a72009503ba6063077388995655
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2501,0x26c541f5e1c8eab0f6f0943bb1c8843ab18c4b0d,0xe8377f53834d8213fc7ae5404e4f37f67da63f80,13.248,seaport,19475024,1710926789,0xc42e1235ef93ea795bf92bd8cd32d8cd3c5dc018b9d509ddfd02fe102f882b7c
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1732,0x8b5abf01b87f87fb8e0ffc60d32ed7dd29b1f06b,0xc301ccb76e60279bd223f25198be3c7239304246,13.2,seaport,19474626,1710921958,0x403bced672985967eae7b2e13abc985719c6e7df903460e857879119eae6b266
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,9138,0x35b2141233fd4cddcc5dd6130122ad7f099ecebe,0x35b2141233fd4cddcc5dd6130122ad7f099ecebe,12.352386,seaport,19472716,1710898772,0x0e229692b3804cd9d86d2da54c0d13c66c4a28ac8a990da8167339a88fccc298
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,9138,0xf15c93562bc3944a68e938ef75d2a3360d98ca57,0x35b2141233fd4cddcc5dd6130122ad7f099ecebe,13.248414,seaport,19472716,1710898772,0x0e229692b3804cd9d86d2da54c0d13c66c4a28ac8a990da8167339a88fccc298
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2739,0x2de2b9dec8a070b8f0e411579da938715fd6c4e6,0xde9b4206b1499e56e4417f8edb7be4586fed30ba,19.5,x2y2,19471088,1710879009,0x0229bdb3a917a504bd9bcf949f35a2c757b680df9542b8eede2af4f2845ee238
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5689,0x9ade3067e2f6e9915d0f276687877fbe1515a006,0x9ade3067e2f6e9915d0f276687877fbe1515a006,12.70425,seaport,19470828,1710875853,0xef4a7e7d507c5b432bfa8000dfd8ed919a508831bac3df806791edc2e16bfc7b
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5689,0x507c9e2089f0db8c4e264206bc4b32ea75ee27ac,0x9ade3067e2f6e9915d0f276687877fbe1515a006,13.35575,seaport,19470828,1710875853,0xef4a7e7d507c5b432bfa8000dfd8ed919a508831bac3df806791edc2e16bfc7b
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3154,0xad972f5806d8cd2fc58c7f2f49c21278934f9fdc,0xad972f5806d8cd2fc58c7f2f49c21278934f9fdc,12.7725,seaport,19470420,1710870900,0xd76fd7a1859e1c9b279f2970c4f97d15e088162a5a827b4ae985c475294a6fb6
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3154,0x09c0f83a78e19a0268c5337467b3055423e42196,0xad972f5806d8cd2fc58c7f2f49c21278934f9fdc,13.4275,seaport,19470420,1710870900,0xd76fd7a1859e1c9b279f2970c4f97d15e088162a5a827b4ae985c475294a6fb6
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1485,0x7ca9cb2d306643123cafa5087f50a1b6e0b3c352,0xa58de7c7b4a165f604392c62b3f721675fdbd887,16.0,seaport,19468701,1710850033,0x1e5d9ed9dc0276765ec66ac7e171d60ad83297f7395a464cf9434032aaeaab8e
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3649,0x489a832e6065589da129ab75bdc94aa8d04c57bf,0x489a832e6065589da129ab75bdc94aa8d04c57bf,12.72375,seaport,19468284,1710844971,0x5c3612244e4d4981dd11518e91a588d7fccfab6d23d720306e42174b46dd8912
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3649,0xa56b94022e2d2086450c25efef6d3aeb53368088,0x489a832e6065589da129ab75bdc94aa8d04c57bf,13.37625,seaport,19468284,1710844971,0x5c3612244e4d4981dd11518e91a588d7fccfab6d23d720306e42174b46dd8912
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,860,0x15b2a501578e1bdfa6612be22796ae2c4ce7e7ec,0x15b2a501578e1bdfa6612be22796ae2c4ce7e7ec,23.4,seaport,19467529,1710835806,0x528374976b3ca2dda7baffc6461871955e9ceded4ec8e11d1603551985f32eee
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,860,0x3820c123ca814d9e05c46f30e3b7bb3bab905af5,0x15b2a501578e1bdfa6612be22796ae2c4ce7e7ec,24.6,seaport,19467529,1710835806,0x528374976b3ca2dda7baffc6461871955e9ceded4ec8e11d1603551985f32eee
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5833,0xa8a384fcda7b5ea26bc51e9c33ae77cdbc89ca14,0x2e7573445b46a305f6b80f86ba56e788b2db7e68,14.49,seaport,19466765,1710826531,0x4c32cd1bd8f397df5b2a4ca00c29a4c0f60fce8c67bb20c743c0c8f7d789c6b2
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5287,0x2500c32a9d064b1fabf2ef174ee63f3aadf21503,0x2500c32a9d064b1fabf2ef174ee63f3aadf21503,12.791075,seaport,19465444,1710810495,0xeb2b855cc3923a2217173e932356bbd0ffacb782d9e401c2f78befa993c35bd4
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5287,0x8ed9a20098be9e7d637e3a7f6e7cc998049362a4,0x2500c32a9d064b1fabf2ef174ee63f3aadf21503,13.718925,seaport,19465444,1710810495,0xeb2b855cc3923a2217173e932356bbd0ffacb782d9e401c2f78befa993c35bd4
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1835,0x891ff8aedac316caee5774c51e21a13a7cea7669,0x6d0267156f1c6ce44caa4bf129b76009d3d41830,16.5,x2y2,19465432,1710810350,0xe809404ef754e2fdc15ad2fa0feeadfa42d35d984f2cd4a71cc2cf6c30dbec5f
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3474,0xbf13d0b717a35f2f88198d0460cf6a02530c3ff7,0xbf13d0b717a35f2f88198d0460cf6a02530c3ff7,13.11375,seaport,19462475,1710774454,0x52de3ddfcea6afb18352052955fd571f9203f68e6f0d37a65ad4dc61f41b40e9
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3474,0xce841f783dc6d9df256af36b1cf6b3a52aa57cdc,0xbf13d0b717a35f2f88198d0460cf6a02530c3ff7,13.78625,seaport,19462475,1710774454,0x52de3ddfcea6afb18352052955fd571f9203f68e6f0d37a65ad4dc61f41b40e9
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2110,0x3820c123ca814d9e05c46f30e3b7bb3bab905af5,0xce841f783dc6d9df256af36b1cf6b3a52aa57cdc,14.5,seaport,19461649,1710764427,0xc37c2c02778b1af8cdd5701661f8815f76198df4df9d43631eae106e4602abf2
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5301,0xf183046c01300e57292ada6bad9e8902a0684fd4,0x2e7573445b46a305f6b80f86ba56e788b2db7e68,14.98,seaport,19457783,1710717497,0x6d357a533e7ffcb957afaec4c0cb26c0fb947823d94b8e7049535c280fd62be1
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,4505,0xb5a21f33ed269fe52ea79d817667bda6206c8d9a,0xb5a21f33ed269fe52ea79d817667bda6206c8d9a,13.718054,seaport,19456395,1710700647,0xfe57afed8133830221192b5fb8d6d521e5d6b8e48c3fc2455e2d0e17cea9d66c
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,4505,0x8ed9a20098be9e7d637e3a7f6e7cc998049362a4,0xb5a21f33ed269fe52ea79d817667bda6206c8d9a,14.713146,seaport,19456395,1710700647,0xfe57afed8133830221192b5fb8d6d521e5d6b8e48c3fc2455e2d0e17cea9d66c
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,9105,0x8fea76af321a0815bff053323f3a4395c99ed582,0x84ee124284cfe41b387506e3d6149bee0a9ae652,14.9989,seaport,19454447,1710677000,0x12f241fda6a35046beff29419cbb39d31624ec2f96a8402e73b00cfea1d7e156
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1640,0xeb3a677d41a1f0333c27560d86a0caee33cff031,0xce841f783dc6d9df256af36b1cf6b3a52aa57cdc,13.84,seaport,19451473,1710640898,0x262528b725b85e3fde4735e2d1796f266b5813bed5ccb2a25b418b5e5ba1aa47
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2820,0xfce613d3592f5a095068bd3c390ca4ee647fc6e8,0x961d8705436d924b7c7130eedab3da93f606503f,13.95,seaport,19448951,1710610283,0x33161052a1fe8072e031afd91a81d747b28c2394668c2667a76447acf6c06905
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8537,0xb0e9bc2d81856b46d0d0f7217435791c80df0808,0x35b2141233fd4cddcc5dd6130122ad7f099ecebe,18.0,seaport,19445857,1710572724,0x3a347f7525cced7d32998a5e21d6e620b4d3cb2bffb68e08e1bcbb1414fbe49d
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1575,0x29442d51c9009894870debb43eda0cfaf857b658,0x29442d51c9009894870debb43eda0cfaf857b658,12.57828,seaport,19444142,1710551905,0x766189d56881dcdff497eba65dcbb03bd34be764422d8c4a4867d05938125022
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1575,0x3e316f6abe52fc5cf70a6c9c0932dcb1fcbf3d62,0x29442d51c9009894870debb43eda0cfaf857b658,13.22332,seaport,19444142,1710551905,0x766189d56881dcdff497eba65dcbb03bd34be764422d8c4a4867d05938125022
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3938,0x3820c123ca814d9e05c46f30e3b7bb3bab905af5,0xcaf4f7017523dd07e59469092fd27cedaba42f04,16.1,seaport,19438665,1710485418,0x2a939d7078dc2f91b1169c3a54a85f007a68d24f24499307ab218d20fb8bdf49
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5234,0x184bae584e3aedaa44d88d9f83f2244ac53ade5d,0x184bae584e3aedaa44d88d9f83f2244ac53ade5d,13.109362,seaport,19436095,1710454220,0x3b2191baeeec437e44349f8e920fbaecfea63292760c40d03adfaa5ea0dacb1d
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5234,0x3e316f6abe52fc5cf70a6c9c0932dcb1fcbf3d62,0x184bae584e3aedaa44d88d9f83f2244ac53ade5d,13.781637,seaport,19436095,1710454220,0x3b2191baeeec437e44349f8e920fbaecfea63292760c40d03adfaa5ea0dacb1d
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,9791,0xbb67fbf829c293bbc73db7e0f4f5cb50ca351e74,0xbb67fbf829c293bbc73db7e0f4f5cb50ca351e74,12.792426,seaport,19434492,1710434761,0x326348726945dccaf25109d4fdbc682faf01b2d503f6d0e8ecc716a0c58ffc01
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,9791,0xf15c93562bc3944a68e938ef75d2a3360d98ca57,0xbb67fbf829c293bbc73db7e0f4f5cb50ca351e74,13.720374,seaport,19434492,1710434761,0x326348726945dccaf25109d4fdbc682faf01b2d503f6d0e8ecc716a0c58ffc01
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1732,0xc301ccb76e60279bd223f25198be3c7239304246,0xce841f783dc6d9df256af36b1cf6b3a52aa57cdc,13.9,x2y2,19432030,1710404874,0x13b5d2b4f6d8a58ff360d7a437fd3dc8aed53b76438613ea13deb3cb435dddd2
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,6957,0xc301ccb76e60279bd223f25198be3c7239304246,0xc301ccb76e60279bd223f25198be3c7239304246,13.60125,seaport,19431573,1710399327,0xda2bb1a799b0dffb1ab3d4fd31767ff512c6bb148be2347c2c0e594adc06c4bd
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,6957,0xd7db7fb9ae9b8204480b1dfea46e79d513c8f92b,0xc301ccb76e60279bd223f25198be3c7239304246,14.29875,seaport,19431573,1710399327,0xda2bb1a799b0dffb1ab3d4fd31767ff512c6bb148be2347c2c0e594adc06c4bd
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,4819,0x8a7f10da28788428e469d2621e2eb3026b195678,0x1e04bfb945dfa23ed8bdea67947ca0d7b5fff75d,14.99,seaport,19430215,1710382842,0x84625c358b58365c2a42c61e882a979c056a2c8e244ed45c5aff6d7e933ff55c
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,7218,0xbfe6695e3ad5fb15ba57b1fb2e9e92acb04c1908,0x5deccd005df66cdd2f0b668610709e562eb3a00e,15.4,seaport,19430161,1710382186,0xe1e646efdbfbb47ec13b1a32dc415be0d41291fb8e3cc982047c74249ee6bbbe
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5684,0xce841f783dc6d9df256af36b1cf6b3a52aa57cdc,0xce841f783dc6d9df256af36b1cf6b3a52aa57cdc,13.8305,seaport,19429997,1710380195,0x09b68261dae869d11d71d98767c29e3a82eedd01b83baa8830147dc1c84d3f71
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5684,0x6900c1f8e31b786ad9a85219d6d3fca20fedbd3f,0xce841f783dc6d9df256af36b1cf6b3a52aa57cdc,13.9695,seaport,19429997,1710380195,0x09b68261dae869d11d71d98767c29e3a82eedd01b83baa8830147dc1c84d3f71
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8643,0x95921da9f69d177c1c4421ff3b70446883c538b8,0x95921da9f69d177c1c4421ff3b70446883c538b8,14.625,seaport,19426849,1710341981,0x44f49f6a8ee175de1168ff1761f95b554291f9ec58fca8ed910635b832f440e9
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8643,0xf5a74a8b5034a7083cdc9da288c62027f54897ca,0x95921da9f69d177c1c4421ff3b70446883c538b8,15.375,seaport,19426849,1710341981,0x44f49f6a8ee175de1168ff1761f95b554291f9ec58fca8ed910635b832f440e9
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,4690,0x1fb85970a250f1741beb0056a97954d4dc7b1009,0x1fb85970a250f1741beb0056a97954d4dc7b1009,14.256547,seaport,19424773,1710316780,0x75780b31adf39a46881d7d1a51c5690b9cd2334c1d27e0815f7deee9944fb0cf
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,4690,0x645998e8aa4817ed6c6fe244482d8842ace72c29,0x1fb85970a250f1741beb0056a97954d4dc7b1009,14.987652,seaport,19424773,1710316780,0x75780b31adf39a46881d7d1a51c5690b9cd2334c1d27e0815f7deee9944fb0cf
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,9789,0xf3c8a1baf3d533d300d02798169991d2aafab019,0x3ed7db11f0b2de2fa4d65e8114d9d914bc5dc2fa,15.39,seaport,19424463,1710313017,0x6da89418f8a320f7dfb98f7185c60f3479d31a8f8786882f0ad8009db6bfd36a
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1379,0xaf184b4cbc73a9ca2f51c4a4d80ed67a2578e9f4,0xa2f034ce514acfc14b43601e1d0ff4e1e6b72067,14.98,seaport,19424335,1710311463,0x11866326f45704c282ef0fcb4d287eed71fd4765013c53f275cd03fec3b83b33
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8044,0xb17cf8ef22a650b6de374a14fb1cabda635fdd8b,0x302f7ced2522a8d397e3f773622d6f2b70e381ad,15.0,seaport,19423905,1710306243,0xaacf2fcd841c50271d3531762b73f68d60b8b677fb854cdca127795743b6785d
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,9041,0xe516dd1dbdf3bc7a647f8e1995a81ba3c96fa32f,0x3eaec65023ee6b06ec46a25b96cebe0403960408,14.392,seaport,19423629,1710302892,0x17ad91b095561d92e2ab275bc4535a017689e6aabf23f53f66a22a99b25f6450
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,6096,0x4ed2f648bbe43164746b7401880ee5dac5296422,0x4ed2f648bbe43164746b7401880ee5dac5296422,12.358369,seaport,19422814,1710292999,0xc4e90aa0bef17ad648d19281e41d0430a05d235ad3c15b8c55091a7e207c9254
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,6096,0xf15c93562bc3944a68e938ef75d2a3360d98ca57,0x4ed2f648bbe43164746b7401880ee5dac5296422,13.254831,seaport,19422814,1710292999,0xc4e90aa0bef17ad648d19281e41d0430a05d235ad3c15b8c55091a7e207c9254
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,336,0x740802ea66731e8401b689ffdfb27e592892f035,0x740802ea66731e8401b689ffdfb27e592892f035,12.671783,seaport,19422610,1710290522,0x1a778c3d9e037d207682b2b34269c61067fcfcb256b8002e751c3b0ba91b479f
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,336,0x1fee3385b22d69e93209db2042be58fcac57b59b,0x740802ea66731e8401b689ffdfb27e592892f035,13.321618,seaport,19422610,1710290522,0x1a778c3d9e037d207682b2b34269c61067fcfcb256b8002e751c3b0ba91b479f
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,4507,0x740802ea66731e8401b689ffdfb27e592892f035,0x740802ea66731e8401b689ffdfb27e592892f035,13.358475,seaport,19422594,1710290328,0xb65f3d983e28660d14d72e18b74ac75bd98abba3b1ab6b683a1ff786ddcc2fac
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,4507,0x0097b9cfe64455eed479292671a1121f502bc954,0x740802ea66731e8401b689ffdfb27e592892f035,14.043525,seaport,19422594,1710290328,0xb65f3d983e28660d14d72e18b74ac75bd98abba3b1ab6b683a1ff786ddcc2fac
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5980,0x740802ea66731e8401b689ffdfb27e592892f035,0x740802ea66731e8401b689ffdfb27e592892f035,12.87,seaport,19422580,1710290158,0x001f258d73eb6b71651a8b6daf68ecf13b6552038d93cafa507238cfe2feae15
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5980,0xce841f783dc6d9df256af36b1cf6b3a52aa57cdc,0x740802ea66731e8401b689ffdfb27e592892f035,13.53,seaport,19422580,1710290158,0x001f258d73eb6b71651a8b6daf68ecf13b6552038d93cafa507238cfe2feae15
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3519,0x44ea6f4805b92b14951c109fed1ef55d6fa6d084,0xf2fc63e527bec050c0ddb22265a703a997e1b6cc,14.391,seaport,19422260,1710286274,0xdc498f38b2f71442082c719b2432c6609a9ba3f516d630b61023d999867fa45f
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,7697,0x97d1dbf04364163b3b26efba2f704dec1e2ffac4,0x97d1dbf04364163b3b26efba2f704dec1e2ffac4,12.735352,seaport,19421613,1710278420,0x22f4fd84f2433678d8dc1eb8f8a61315d5bcde1bd91e23e746d73fc1e7d59f50
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,7697,0x645998e8aa4817ed6c6fe244482d8842ace72c29,0x97d1dbf04364163b3b26efba2f704dec1e2ffac4,13.388447,seaport,19421613,1710278420,0x22f4fd84f2433678d8dc1eb8f8a61315d5bcde1bd91e23e746d73fc1e7d59f50
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8396,0x97d1dbf04364163b3b26efba2f704dec1e2ffac4,0x97d1dbf04364163b3b26efba2f704dec1e2ffac4,12.593057,seaport,19421610,1710278383,0x876a4f53985a0a5ee180e46edb7390b19219d30c5467d8840805bbcb011161da
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8396,0xf15c93562bc3944a68e938ef75d2a3360d98ca57,0x97d1dbf04364163b3b26efba2f704dec1e2ffac4,13.506543,seaport,19421610,1710278383,0x876a4f53985a0a5ee180e46edb7390b19219d30c5467d8840805bbcb011161da
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,6020,0x7a1d99c12c22fd8b64e62b1fbfc4677140f0cf8f,0x84ee124284cfe41b387506e3d6149bee0a9ae652,13.649,seaport,19421498,1710277024,0x164e6e55fa9911dcbfa68f31b5dc820afa12183240bdd6d8cbe1ae2cdcf33cd3
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,9738,0x8b5abf01b87f87fb8e0ffc60d32ed7dd29b1f06b,0xf15c93562bc3944a68e938ef75d2a3360d98ca57,14.95,seaport,19421449,1710276429,0xed2fcd41c0d0e3072929261b073a7a5ae535541faf9977b690a36ed7d1fde4b1
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,9255,0x52236918af7bc85d654837b568498dde6ce1407c,0x9727e451546e8d2103d432967796904164477d9a,13.39,seaport,19421303,1710274656,0x4e62465bd79c4b6e801ce0aa65924611d3ab1af0d0319f04b61c001fb3857b50
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,4527,0x63ac40bea352df57f460c391af0a512105c142ef,0x0e73d837b29ac157d072c946ad65d3fa9a5750ba,16.25,seaport,19421164,1710272969,0xbc7860309062b6fbd6285bd5e3a4c3cdfe4f95de74a9cdc142e3dabf9a78a573
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,745,0x6cd84875ba3154ec24da92f23855b316280dbcc3,0x6cd84875ba3154ec24da92f23855b316280dbcc3,12.01512,seaport,19420754,1710267992,0xf3d72697e771cfe5e8e4a003238a7e4f27320d4edabb3c2ab8676d681b5efa1d
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,745,0x1fee3385b22d69e93209db2042be58fcac57b59b,0x6cd84875ba3154ec24da92f23855b316280dbcc3,12.63128,seaport,19420754,1710267992,0xf3d72697e771cfe5e8e4a003238a7e4f27320d4edabb3c2ab8676d681b5efa1d
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,4819,0x1e04bfb945dfa23ed8bdea67947ca0d7b5fff75d,0xf15c93562bc3944a68e938ef75d2a3360d98ca57,13.2999,seaport,19420716,1710267531,0x20eb983fbe844da4fa9616d1f8f0d16da2b6f26a46800ede7fa7442c369093b1
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,7321,0xecd1b7b167348c7b7b62864f6fa85f4a7b4c960a,0x1e04bfb945dfa23ed8bdea67947ca0d7b5fff75d,13.99,seaport,19420697,1710267300,0x3682936104bcce785560419109edd6aa466a47896a08fc6425562b55c1fe367c
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,6749,0x4f3333389719082eb472e54738a0c43e641e8103,0xc1710053e48ce4fa1d7e39a0388fdbd297b40db8,13.0,seaport,19420653,1710266766,0x7ee06eb063721e86c5fd16816c9e7cdd4cbbed925f0cc98e5f9b266b0d4f71bc
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1247,0x68a6bbbf32083732eabcd1fc48a5a406ae20082d,0x67523654bdf3530d676a77020799ccc3718b65d7,14.65,seaport,19420537,1710265358,0x20b129724821e980134d0eef6980ce1e15832acb669209df0f4b8e74e95fdcd1
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,717,0x04493560e61625c1189e788626c1bc45bd48905d,0x04493560e61625c1189e788626c1bc45bd48905d,11.723785,seaport,19420486,1710264739,0x4bdf15c6b825e8be7cbad3370c4964652928112f3e8c08e117f576eaff26b8e0
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,717,0xf15c93562bc3944a68e938ef75d2a3360d98ca57,0x04493560e61625c1189e788626c1bc45bd48905d,12.574215,seaport,19420486,1710264739,0x4bdf15c6b825e8be7cbad3370c4964652928112f3e8c08e117f576eaff26b8e0
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8938,0x3fdd7f5771ecc2b3e33160f7d183ad5cceea0a58,0x3fdd7f5771ecc2b3e33160f7d183ad5cceea0a58,12.184572,seaport,19420263,1710262032,0xb34b4de47b929a7ac806f47a74e1fe68c2c04bc15e0eef8771cd0843cc6e20af
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8938,0xf15c93562bc3944a68e938ef75d2a3360d98ca57,0x3fdd7f5771ecc2b3e33160f7d183ad5cceea0a58,13.068428,seaport,19420263,1710262032,0xb34b4de47b929a7ac806f47a74e1fe68c2c04bc15e0eef8771cd0843cc6e20af
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,9295,0xc7731ce19b77f98047608c0318abdfed71386489,0x6cb63e39805e028bda53f7756bc1bc888c6962a6,13.885,seaport,19420097,1710260017,0x9559a348699c6b0255e15fb48813e5424c063d3afd08e3fdf5b78a0f04e56498
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8518,0x2b5f2d20fc958827e334916ab54c05263a7fe28f,0xf15c93562bc3944a68e938ef75d2a3360d98ca57,13.6489,seaport,19420043,1710259361,0x24b54f136f58f114a03368f938382cbf78817bc64bb877dcd11c1651913874fc
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3832,0x0aa568cfc61041aa215cce4a39b883004276a0be,0x0aa568cfc61041aa215cce4a39b883004276a0be,13.660628,seaport,19419673,1710254869,0xeb89d00cf099df67efcc121e7752029125be5ac2d05cde8beaeac01c07babf78
